"urutan","pertanyaan","jawaban","verdict"
"436","siapa ketua ppki?","mr.ahmad soerbadjo","WA"
"437","siapa ketua ppki?","prof mr dr soepomo","WA"
"438","siapa ketua ppki?","prof mr dr soepomo","WA"
"439","siapa ketua ppki?","pemuda","WA"
"440","siapa ketua ppki?","radjiman wedyodiningrat","WA"
"441","kapan nagasaki dibom?","8 agustus 1945","WA"
"442","kapan nagasaki dibom?","10 agustus 1945","WA"
"443","kapan nagasaki dibom?","tanggal 9 agustus 1945","AC"
"444","kapan nagasaki dibom?","tanggal 9 agustus 1945","AC"
"445","kapan nagasaki dibom?","tanggal 9 agustus 1945","AC"
"446","kapan nagasaki dibom?","tanggal 9 agustus 1945","AC"
"447","kapan nagasaki dibom?","tanggal 9 agustus 1945","AC"
"448","kapan nagasaki dibom?","8 agustus 1945","WA"
"449","kapan hiroshima dibom?","6 agustus 1945","AC"
"450","kapan hiroshima dibom?","tanggal 8 agustus 1945","WA"
"451","kapan hiroshima dibom?","tanggal 8 agustus 1945","WA"
"452","kapan hiroshima dibom?","tanggal 8 agustus 1945","WA"
"453","kapan hiroshima dibom?","10 agustus 1945","WA"
"454","kapan hiroshima dibom?","tahun 1953","WA"
"455","kapan hiroshima dibom?","tanggal 9 agustus 1945","WA"
"456","kapan hiroshima dibom?","tanggal 9 agustus 1945","WA"
"457","kapan reformasi terjadi?","13 mei 1998","AC"
"458","kapan reformasi terjadi?","13 mei 1998","AC"
"459","kapan reformasi terjadi?","tahun 1998","AC"
"460","kapan reformasi terjadi?","1996","WA"
"461","kapan reformasi terjadi?","tahun 1998","AC"
"462","kapan reformasi terjadi?","tanggal 21 mei 1998","WA"
"463","kapan reformasi terjadi?","uud 1945","WA"
"464","kapan reformasi terjadi?","1997","WA"
"465","dimana letak kerajaan majapahit?","gujarat","WA"
"466","dimana letak kerajaan majapahit?","gujarat","WA"
"467","dimana letak kerajaan majapahit?","semenanjung malaysia","WA"
"468","dimana letak kerajaan majapahit?","makam leluhurnya","WA"
"469","dimana letak kerajaan majapahit?","wilayah","WA"
"470","dimana letak kerajaan majapahit?","indonesia","WA"
"471","dimana letak kerajaan majapahit?","pulau jawa","WA"
"472","dimana letak kerajaan majapahit?","makam leluhurnya","WA"
"473","kapan indonesia kembali menjadi anggota pbb?","tanggal 28 september 1966","AC"
"474","kapan indonesia kembali menjadi anggota pbb?","tanggal 7 januari 1965","WA"
"475","kapan indonesia kembali menjadi anggota pbb?","tanggal 7 januari 1965","WA"
"476","kapan indonesia kembali menjadi anggota pbb?","tanggal 28 september 1966","AC"
"477","kapan indonesia kembali menjadi anggota pbb?","tanggal 28 september 1966","AC"
"478","kapan indonesia kembali menjadi anggota pbb?","tanggal 7 januari 1965","WA"
"479","kapan indonesia kembali menjadi anggota pbb?","tanggal 7 januari 1965","WA"
"480","kapan indonesia kembali menjadi anggota pbb?","tanggal 28 september 1966","AC"
